byte_index,file_offset_hex,vma_hex,value_signed,value_hex
2379,0x0005db6f,0x67dcdb6f,-2,0xfe
2380,0x0005db70,0x67dcdb70,-1,0xff
2381,0x0005db71,0x67dcdb71,-2,0xfe
2382,0x0005db72,0x67dcdb72,-2,0xfe
2383,0x0005db73,0x67dcdb73,-3,0xfd
2384,0x0005db74,0x67dcdb74,-1,0xff
2385,0x0005db75,0x67dcdb75,0,0x00
2386,0x0005db76,0x67dcdb76,1,0x01
2387,0x0005db77,0x67dcdb77,1,0x01
2388,0x0005db78,0x67dcdb78,1,0x01
2389,0x0005db79,0x67dcdb79,2,0x02
2390,0x0005db7a,0x67dcdb7a,3,0x03
2391,0x0005db7b,0x67dcdb7b,3,0x03
2392,0x0005db7c,0x67dcdb7c,1,0x01
2393,0x0005db7d,0x67dcdb7d,2,0x02
2394,0x0005db7e,0x67dcdb7e,3,0x03
2395,0x0005db7f,0x67dcdb7f,3,0x03
2396,0x0005db80,0x67dcdb80,0,0x00
2397,0x0005db81,0x67dcdb81,0,0x00
2398,0x0005db82,0x67dcdb82,1,0x01
2399,0x0005db83,0x67dcdb83,1,0x01
2400,0x0005db84,0x67dcdb84,0,0x00
2401,0x0005db85,0x67dcdb85,-1,0xff
2402,0x0005db86,0x67dcdb86,-2,0xfe
2403,0x0005db87,0x67dcdb87,-2,0xfe
2404,0x0005db88,0x67dcdb88,2,0x02
2405,0x0005db89,0x67dcdb89,1,0x01
2406,0x0005db8a,0x67dcdb8a,0,0x00
2407,0x0005db8b,0x67dcdb8b,0,0x00
2408,0x0005db8c,0x67dcdb8c,3,0x03
2409,0x0005db8d,0x67dcdb8d,2,0x02
2410,0x0005db8e,0x67dcdb8e,1,0x01
2411,0x0005db8f,0x67dcdb8f,0,0x00
2412,0x0005db90,0x67dcdb90,1,0x01
2413,0x0005db91,0x67dcdb91,1,0x01
2414,0x0005db92,0x67dcdb92,0,0x00
2415,0x0005db93,0x67dcdb93,0,0x00
2416,0x0005db94,0x67dcdb94,0,0x00
2417,0x0005db95,0x67dcdb95,-1,0xff
2418,0x0005db96,0x67dcdb96,-1,0xff
2419,0x0005db97,0x67dcdb97,-1,0xff
2420,0x0005db98,0x67dcdb98,1,0x01
2421,0x0005db99,0x67dcdb99,0,0x00
2422,0x0005db9a,0x67dcdb9a,0,0x00
2423,0x0005db9b,0x67dcdb9b,0,0x00
2424,0x0005db9c,0x67dcdb9c,1,0x01
2425,0x0005db9d,0x67dcdb9d,1,0x01
2426,0x0005db9e,0x67dcdb9e,1,0x01
2427,0x0005db9f,0x67dcdb9f,1,0x01
2428,0x0005dba0,0x67dcdba0,1,0x01
2429,0x0005dba1,0x67dcdba1,1,0x01
2430,0x0005dba2,0x67dcdba2,2,0x02
2431,0x0005dba3,0x67dcdba3,2,0x02
2432,0x0005dba4,0x67dcdba4,0,0x00
2433,0x0005dba5,0x67dcdba5,0,0x00
2434,0x0005dba6,0x67dcdba6,0,0x00
2435,0x0005dba7,0x67dcdba7,0,0x00
2436,0x0005dba8,0x67dcdba8,0,0x00
2437,0x0005dba9,0x67dcdba9,0,0x00
2438,0x0005dbaa,0x67dcdbaa,1,0x01
2439,0x0005dbab,0x67dcdbab,1,0x01
2440,0x0005dbac,0x67dcdbac,1,0x01
2441,0x0005dbad,0x67dcdbad,1,0x01
2442,0x0005dbae,0x67dcdbae,1,0x01
2443,0x0005dbaf,0x67dcdbaf,1,0x01
2444,0x0005dbb0,0x67dcdbb0,1,0x01
2445,0x0005dbb1,0x67dcdbb1,1,0x01
2446,0x0005dbb2,0x67dcdbb2,1,0x01
2447,0x0005dbb3,0x67dcdbb3,1,0x01
2448,0x0005dbb4,0x67dcdbb4,1,0x01
2449,0x0005dbb5,0x67dcdbb5,1,0x01
2450,0x0005dbb6,0x67dcdbb6,1,0x01
2451,0x0005dbb7,0x67dcdbb7,1,0x01
2452,0x0005dbb8,0x67dcdbb8,-1,0xff
2453,0x0005dbb9,0x67dcdbb9,0,0x00
2454,0x0005dbba,0x67dcdbba,0,0x00
2455,0x0005dbbb,0x67dcdbbb,1,0x01
2456,0x0005dbbc,0x67dcdbbc,-3,0xfd
2457,0x0005dbbd,0x67dcdbbd,-2,0xfe
2458,0x0005dbbe,0x67dcdbbe,-1,0xff
2459,0x0005dbbf,0x67dcdbbf,-1,0xff
2460,0x0005dbc0,0x67dcdbc0,-5,0xfb
2461,0x0005dbc1,0x67dcdbc1,-5,0xfb
2462,0x0005dbc2,0x67dcdbc2,-4,0xfc
2463,0x0005dbc3,0x67dcdbc3,-3,0xfd
2464,0x0005dbc4,0x67dcdbc4,1,0x01
2465,0x0005dbc5,0x67dcdbc5,1,0x01
2466,0x0005dbc6,0x67dcdbc6,1,0x01
2467,0x0005dbc7,0x67dcdbc7,1,0x01
2468,0x0005dbc8,0x67dcdbc8,1,0x01
2469,0x0005dbc9,0x67dcdbc9,0,0x00
2470,0x0005dbca,0x67dcdbca,0,0x00
2471,0x0005dbcb,0x67dcdbcb,0,0x00
2472,0x0005dbcc,0x67dcdbcc,-1,0xff
2473,0x0005dbcd,0x67dcdbcd,-1,0xff
2474,0x0005dbce,0x67dcdbce,0,0x00
2475,0x0005dbcf,0x67dcdbcf,-1,0xff
2476,0x0005dbd0,0x67dcdbd0,-2,0xfe
2477,0x0005dbd1,0x67dcdbd1,-2,0xfe
2478,0x0005dbd2,0x67dcdbd2,-2,0xfe
2479,0x0005dbd3,0x67dcdbd3,-1,0xff
2480,0x0005dbd4,0x67dcdbd4,1,0x01
2481,0x0005dbd5,0x67dcdbd5,1,0x01
2482,0x0005dbd6,0x67dcdbd6,1,0x01
2483,0x0005dbd7,0x67dcdbd7,1,0x01
2484,0x0005dbd8,0x67dcdbd8,1,0x01
2485,0x0005dbd9,0x67dcdbd9,1,0x01
2486,0x0005dbda,0x67dcdbda,1,0x01
2487,0x0005dbdb,0x67dcdbdb,2,0x02
2488,0x0005dbdc,0x67dcdbdc,1,0x01
2489,0x0005dbdd,0x67dcdbdd,1,0x01
2490,0x0005dbde,0x67dcdbde,1,0x01
2491,0x0005dbdf,0x67dcdbdf,1,0x01
2492,0x0005dbe0,0x67dcdbe0,2,0x02
2493,0x0005dbe1,0x67dcdbe1,1,0x01
2494,0x0005dbe2,0x67dcdbe2,1,0x01
2495,0x0005dbe3,0x67dcdbe3,1,0x01
2496,0x0005dbe4,0x67dcdbe4,2,0x02
2497,0x0005dbe5,0x67dcdbe5,1,0x01
2498,0x0005dbe6,0x67dcdbe6,0,0x00
2499,0x0005dbe7,0x67dcdbe7,-1,0xff
2500,0x0005dbe8,0x67dcdbe8,1,0x01
2501,0x0005dbe9,0x67dcdbe9,1,0x01
2502,0x0005dbea,0x67dcdbea,0,0x00
2503,0x0005dbeb,0x67dcdbeb,-1,0xff
2504,0x0005dbec,0x67dcdbec,1,0x01
2505,0x0005dbed,0x67dcdbed,1,0x01
2506,0x0005dbee,0x67dcdbee,0,0x00
2507,0x0005dbef,0x67dcdbef,-2,0xfe
2508,0x0005dbf0,0x67dcdbf0,1,0x01
2509,0x0005dbf1,0x67dcdbf1,1,0x01
2510,0x0005dbf2,0x67dcdbf2,0,0x00
2511,0x0005dbf3,0x67dcdbf3,-2,0xfe
2512,0x0005dbf4,0x67dcdbf4,1,0x01
2513,0x0005dbf5,0x67dcdbf5,1,0x01
2514,0x0005dbf6,0x67dcdbf6,0,0x00
2515,0x0005dbf7,0x67dcdbf7,0,0x00
2516,0x0005dbf8,0x67dcdbf8,1,0x01
2517,0x0005dbf9,0x67dcdbf9,1,0x01
2518,0x0005dbfa,0x67dcdbfa,0,0x00
2519,0x0005dbfb,0x67dcdbfb,0,0x00
2520,0x0005dbfc,0x67dcdbfc,1,0x01
2521,0x0005dbfd,0x67dcdbfd,1,0x01
2522,0x0005dbfe,0x67dcdbfe,0,0x00
2523,0x0005dbff,0x67dcdbff,0,0x00
2524,0x0005dc00,0x67dcdc00,1,0x01
2525,0x0005dc01,0x67dcdc01,0,0x00
2526,0x0005dc02,0x67dcdc02,0,0x00
2527,0x0005dc03,0x67dcdc03,-1,0xff
2528,0x0005dc04,0x67dcdc04,0,0x00
2529,0x0005dc05,0x67dcdc05,0,0x00
2530,0x0005dc06,0x67dcdc06,-1,0xff
2531,0x0005dc07,0x67dcdc07,-3,0xfd
2532,0x0005dc08,0x67dcdc08,0,0x00
2533,0x0005dc09,0x67dcdc09,-1,0xff
2534,0x0005dc0a,0x67dcdc0a,-2,0xfe
2535,0x0005dc0b,0x67dcdc0b,-3,0xfd
2536,0x0005dc0c,0x67dcdc0c,-1,0xff
2537,0x0005dc0d,0x67dcdc0d,-1,0xff
2538,0x0005dc0e,0x67dcdc0e,-2,0xfe
2539,0x0005dc0f,0x67dcdc0f,-4,0xfc
2540,0x0005dc10,0x67dcdc10,-2,0xfe
2541,0x0005dc11,0x67dcdc11,-2,0xfe
2542,0x0005dc12,0x67dcdc12,-3,0xfd
2543,0x0005dc13,0x67dcdc13,-4,0xfc
2544,0x0005dc14,0x67dcdc14,8,0x08
2545,0x0005dc15,0x67dcdc15,7,0x07
2546,0x0005dc16,0x67dcdc16,5,0x05
2547,0x0005dc17,0x67dcdc17,3,0x03
2548,0x0005dc18,0x67dcdc18,2,0x02
2549,0x0005dc19,0x67dcdc19,1,0x01
2550,0x0005dc1a,0x67dcdc1a,0,0x00
2551,0x0005dc1b,0x67dcdc1b,0,0x00
2552,0x0005dc1c,0x67dcdc1c,-1,0xff
2553,0x0005dc1d,0x67dcdc1d,-1,0xff
2554,0x0005dc1e,0x67dcdc1e,-1,0xff
2555,0x0005dc1f,0x67dcdc1f,-2,0xfe
2556,0x0005dc20,0x67dcdc20,-1,0xff
2557,0x0005dc21,0x67dcdc21,-1,0xff
2558,0x0005dc22,0x67dcdc22,-1,0xff
2559,0x0005dc23,0x67dcdc23,-1,0xff
2560,0x0005dc24,0x67dcdc24,2,0x02
2561,0x0005dc25,0x67dcdc25,1,0x01
2562,0x0005dc26,0x67dcdc26,1,0x01
2563,0x0005dc27,0x67dcdc27,1,0x01
2564,0x0005dc28,0x67dcdc28,-1,0xff
2565,0x0005dc29,0x67dcdc29,-1,0xff
2566,0x0005dc2a,0x67dcdc2a,-2,0xfe
2567,0x0005dc2b,0x67dcdc2b,-1,0xff
2568,0x0005dc2c,0x67dcdc2c,-2,0xfe
2569,0x0005dc2d,0x67dcdc2d,-2,0xfe
2570,0x0005dc2e,0x67dcdc2e,-2,0xfe
2571,0x0005dc2f,0x67dcdc2f,-1,0xff
2572,0x0005dc30,0x67dcdc30,0,0x00
2573,0x0005dc31,0x67dcdc31,-1,0xff
2574,0x0005dc32,0x67dcdc32,-1,0xff
2575,0x0005dc33,0x67dcdc33,0,0x00
2576,0x0005dc34,0x67dcdc34,0,0x00
2577,0x0005dc35,0x67dcdc35,0,0x00
2578,0x0005dc36,0x67dcdc36,0,0x00
2579,0x0005dc37,0x67dcdc37,1,0x01
2580,0x0005dc38,0x67dcdc38,0,0x00
2581,0x0005dc39,0x67dcdc39,0,0x00
2582,0x0005dc3a,0x67dcdc3a,1,0x01
2583,0x0005dc3b,0x67dcdc3b,1,0x01
2584,0x0005dc3c,0x67dcdc3c,-1,0xff
2585,0x0005dc3d,0x67dcdc3d,0,0x00
2586,0x0005dc3e,0x67dcdc3e,0,0x00
2587,0x0005dc3f,0x67dcdc3f,0,0x00
2588,0x0005dc40,0x67dcdc40,-2,0xfe
2589,0x0005dc41,0x67dcdc41,-2,0xfe
2590,0x0005dc42,0x67dcdc42,-1,0xff
2591,0x0005dc43,0x67dcdc43,-1,0xff
2592,0x0005dc44,0x67dcdc44,1,0x01
2593,0x0005dc45,0x67dcdc45,0,0x00
2594,0x0005dc46,0x67dcdc46,0,0x00
2595,0x0005dc47,0x67dcdc47,0,0x00
2596,0x0005dc48,0x67dcdc48,1,0x01
2597,0x0005dc49,0x67dcdc49,0,0x00
2598,0x0005dc4a,0x67dcdc4a,0,0x00
2599,0x0005dc4b,0x67dcdc4b,0,0x00
2600,0x0005dc4c,0x67dcdc4c,0,0x00
2601,0x0005dc4d,0x67dcdc4d,0,0x00
2602,0x0005dc4e,0x67dcdc4e,-1,0xff
2603,0x0005dc4f,0x67dcdc4f,-1,0xff
2604,0x0005dc50,0x67dcdc50,-1,0xff
2605,0x0005dc51,0x67dcdc51,-2,0xfe
2606,0x0005dc52,0x67dcdc52,-2,0xfe
2607,0x0005dc53,0x67dcdc53,-1,0xff
2608,0x0005dc54,0x67dcdc54,9,0x09
2609,0x0005dc55,0x67dcdc55,4,0x04
2610,0x0005dc56,0x67dcdc56,0,0x00
2611,0x0005dc57,0x67dcdc57,-2,0xfe
2612,0x0005dc58,0x67dcdc58,7,0x07
2613,0x0005dc59,0x67dcdc59,2,0x02
2614,0x0005dc5a,0x67dcdc5a,-1,0xff
2615,0x0005dc5b,0x67dcdc5b,-2,0xfe
2616,0x0005dc5c,0x67dcdc5c,4,0x04
2617,0x0005dc5d,0x67dcdc5d,0,0x00
2618,0x0005dc5e,0x67dcdc5e,-2,0xfe
2619,0x0005dc5f,0x67dcdc5f,-2,0xfe
2620,0x0005dc60,0x67dcdc60,1,0x01
2621,0x0005dc61,0x67dcdc61,-2,0xfe
2622,0x0005dc62,0x67dcdc62,-2,0xfe
2623,0x0005dc63,0x67dcdc63,-2,0xfe
2624,0x0005dc64,0x67dcdc64,-2,0xfe
2625,0x0005dc65,0x67dcdc65,-2,0xfe
2626,0x0005dc66,0x67dcdc66,-1,0xff
2627,0x0005dc67,0x67dcdc67,-1,0xff
2628,0x0005dc68,0x67dcdc68,-2,0xfe
2629,0x0005dc69,0x67dcdc69,-1,0xff
2630,0x0005dc6a,0x67dcdc6a,0,0x00
2631,0x0005dc6b,0x67dcdc6b,0,0x00
2632,0x0005dc6c,0x67dcdc6c,-1,0xff
2633,0x0005dc6d,0x67dcdc6d,0,0x00
2634,0x0005dc6e,0x67dcdc6e,1,0x01
2635,0x0005dc6f,0x67dcdc6f,1,0x01
2636,0x0005dc70,0x67dcdc70,-1,0xff
2637,0x0005dc71,0x67dcdc71,0,0x00
2638,0x0005dc72,0x67dcdc72,1,0x01
2639,0x0005dc73,0x67dcdc73,1,0x01
2640,0x0005dc74,0x67dcdc74,-1,0xff
2641,0x0005dc75,0x67dcdc75,-2,0xfe
2642,0x0005dc76,0x67dcdc76,-2,0xfe
2643,0x0005dc77,0x67dcdc77,-1,0xff
2644,0x0005dc78,0x67dcdc78,-1,0xff
2645,0x0005dc79,0x67dcdc79,-2,0xfe
2646,0x0005dc7a,0x67dcdc7a,-1,0xff
2647,0x0005dc7b,0x67dcdc7b,0,0x00
2648,0x0005dc7c,0x67dcdc7c,-1,0xff
2649,0x0005dc7d,0x67dcdc7d,-1,0xff
2650,0x0005dc7e,0x67dcdc7e,0,0x00
2651,0x0005dc7f,0x67dcdc7f,1,0x01
2652,0x0005dc80,0x67dcdc80,0,0x00
2653,0x0005dc81,0x67dcdc81,-1,0xff
2654,0x0005dc82,0x67dcdc82,0,0x00
2655,0x0005dc83,0x67dcdc83,1,0x01
2656,0x0005dc84,0x67dcdc84,0,0x00
2657,0x0005dc85,0x67dcdc85,1,0x01
2658,0x0005dc86,0x67dcdc86,1,0x01
2659,0x0005dc87,0x67dcdc87,1,0x01
